08-08-2018 15:01:59 |-27272|-1|0.00|52.0|22.8|0.00|0.00|100.740|12.79|-6.46|54612.00|-1000.00|-1000.00
08-08-2018 15:02:01 |-27271|-1|0.00|52.3|22.8|0.00|0.00|100.738|12.96|-5.71|54612.00|-1000.00|-1000.00
08-08-2018 15:02:03 |-27270|-1|0.00|52.1|22.8|0.00|0.00|100.735|13.43|-3.69|54612.00|-1000.00|-1000.00
08-08-2018 15:02:05 |-27269|-1|0.00|52.1|22.8|0.00|0.00|100.731|13.87|-1.69|54612.00|-1000.00|-1000.00
08-08-2018 15:02:08 |-27268|-1|0.00|52.0|22.7|0.00|0.00|100.731|13.87|-1.47|54612.00|-1000.00|-1000.00
08-08-2018 15:02:10 |-27267|-1|0.00|52.0|22.8|0.00|0.00|100.731|13.38|-3.54|54612.00|-1000.00|-1000.00
08-08-2018 15:02:12 |-27266|-1|0.00|52.0|22.8|0.00|0.00|100.730|12.89|-5.94|54612.00|-1000.00|-1000.00
08-08-2018 15:02:14 |-27265|-1|0.00|51.8|22.8|0.00|0.00|100.738|12.84|-6.32|54612.00|-1000.00|-1000.00
08-08-2018 15:02:16 |-27264|-1|0.00|51.7|22.8|0.00|0.00|100.730|13.43|-3.87|54612.00|-1000.00|-1000.00
08-08-2018 15:02:18 |-27263|-1|0.00|51.5|22.8|0.00|0.00|100.730|13.89|-1.45|54612.00|-1000.00|-1000.00
08-08-2018 15:02:20 |-27262|-1|0.00|51.5|22.8|0.00|0.00|100.730|13.65|-2.44|54612.00|-1000.00|-1000.00
08-08-2018 15:02:22 |-27261|-1|0.00|51.4|22.8|0.00|0.00|100.730|12.96|-5.60|54612.00|-1000.00|-1000.00
08-08-2018 15:02:26 |-27260|-1|0.00|51.3|22.8|0.00|0.00|100.731|12.87|-6.15|54612.00|-1000.00|-1000.00
08-08-2018 15:02:28 |-27259|-1|0.00|51.3|22.8|0.00|0.00|100.731|13.60|-3.06|54612.00|-1000.00|-1000.00
08-08-2018 15:02:29 |-27258|-1|0.00|51.3|22.8|0.00|0.00|100.728|13.92|-1.30|54612.00|-1000.00|-1000.00
08-08-2018 15:02:32 |-27257|-1|0.00|51.4|22.8|0.00|0.00|100.730|13.43|-3.47|54612.00|-1000.00|-1000.00
08-08-2018 15:02:35 |-27256|-1|0.00|51.4|22.8|0.00|0.00|100.729|12.87|-6.20|54612.00|-1000.00|-1000.00
08-08-2018 15:02:35 |-27255|-1|0.00|51.5|22.8|0.00|0.00|100.729|12.94|-6.04|54612.00|-1000.00|-1000.00
08-08-2018 15:02:36 |-27254|-1|0.00|51.6|22.8|0.00|0.00|100.730|13.50|-3.49|54612.00|-1000.00|-1000.00
08-08-2018 15:02:38 |-27253|-1|0.00|51.7|22.7|0.00|0.00|100.729|13.87|-1.54|54612.00|-1000.00|-1000.00
08-08-2018 15:02:40 |-27252|-1|0.00|51.8|22.7|0.00|0.00|100.729|13.79|-1.92|54612.00|-1000.00|-1000.00
08-08-2018 15:02:42 |-27251|-1|0.00|51.8|22.7|0.00|0.00|100.731|13.23|-4.28|54612.00|-1000.00|-1000.00
08-08-2018 15:02:44 |-27250|-1|0.00|51.8|22.7|0.00|0.00|100.727|12.82|-6.27|54612.00|-1000.00|-1000.00
08-08-2018 15:02:47 |-27249|-1|0.00|51.7|22.7|0.00|0.00|100.730|12.84|-6.32|54612.00|-1000.00|-1000.00
08-08-2018 15:02:49 |-27248|-1|0.00|51.6|22.7|0.00|0.00|100.726|13.31|-4.38|54612.00|-1000.00|-1000.00
08-08-2018 15:02:51 |-27247|-1|0.00|51.5|22.7|0.00|0.00|100.731|13.75|-2.33|54612.00|-1000.00|-1000.00
08-08-2018 15:02:53 |-27246|-1|0.00|51.5|22.7|0.00|0.00|100.731|13.92|-1.31|54612.00|-1000.00|-1000.00
08-08-2018 15:02:55 |-27245|-1|0.00|51.6|22.7|0.00|0.00|100.732|13.75|-2.02|54612.00|-1000.00|-1000.00
08-08-2018 15:02:57 |-27244|-1|0.00|51.7|22.7|0.00|0.00|100.727|13.31|-4.00|54612.00|-1000.00|-1000.00
08-08-2018 15:02:59 |-27243|-1|0.00|51.7|22.7|0.00|0.00|100.730|12.92|-5.85|54612.00|-1000.00|-1000.00
