DIA/MES/ANO HORA:MINUTO:SEGUNDO |  TENSÃO | CORRENTE 
11/9/2018/ 14:49:2 |243.21562|2.49975
11/9/2018/ 14:49:3 |243.72188|2.49225
11/9/2018/ 14:49:4 |244.11562|2.48737
11/9/2018/ 14:49:5 |243.26250|2.48963
11/9/2018/ 14:49:6 |242.63437|2.49337
11/9/2018/ 14:49:7 |242.55937|2.48587
11/9/2018/ 14:49:8 |244.01250|2.48887
11/9/2018/ 14:49:9 |243.94687|2.49300
11/9/2018/ 14:49:10 |243.45000|2.48737
11/9/2018/ 14:49:11 |244.00312|2.48812
11/9/2018/ 14:49:12 |244.17187|2.48512
11/9/2018/ 14:49:13 |244.03125|2.47312
11/9/2018/ 14:49:14 |243.73125|2.48062
11/9/2018/ 14:49:15 |243.14062|2.46975
11/9/2018/ 14:49:16 |244.43437|2.48662
11/9/2018/ 14:49:17 |244.76250|2.47800
11/9/2018/ 14:49:18 |244.06875|2.47987
11/9/2018/ 14:49:19 |244.32187|2.47425
11/9/2018/ 14:49:20 |244.62187|2.48025
11/9/2018/ 14:49:21 |244.13437|2.48250
11/9/2018/ 14:49:22 |243.58125|2.47612
11/9/2018/ 14:49:23 |243.56250|2.47800
11/9/2018/ 14:49:24 |243.29062|2.47275
11/9/2018/ 14:49:25 |243.36562|2.47425
11/9/2018/ 14:49:26 |241.18125|2.47237
11/9/2018/ 14:49:27 |242.51250|2.47012
11/9/2018/ 14:49:28 |241.72500|2.47612
11/9/2018/ 14:49:29 |243.30937|2.47237
11/9/2018/ 14:49:30 |242.73750|2.47087
11/9/2018/ 14:49:31 |242.87812|2.47125
11/9/2018/ 14:49:32 |243.45000|2.47087
11/9/2018/ 14:49:33 |242.84062|2.47762
11/9/2018/ 14:49:34 |243.28125|2.47087
11/9/2018/ 14:49:35 |241.88437|2.46525
11/9/2018/ 14:49:36 |243.27187|2.46825
11/9/2018/ 14:49:37 |242.41875|2.47237
11/9/2018/ 14:49:38 |242.20312|2.46862
11/9/2018/ 14:49:39 |242.86875|2.46900
11/9/2018/ 14:49:40 |242.97187|2.45662
11/9/2018/ 14:49:41 |242.00625|2.46300
11/9/2018/ 14:49:42 |243.16875|2.46262
11/9/2018/ 14:49:43 |242.50313|2.46937
11/9/2018/ 14:49:44 |242.95312|2.46862
11/9/2018/ 14:49:45 |243.58125|2.45775
11/9/2018/ 14:49:46 |243.18750|2.45550
11/9/2018/ 14:49:47 |243.63750|2.46187
11/9/2018/ 14:49:48 |243.23437|2.45212
11/9/2018/ 14:49:49 |242.32500|2.44687
11/9/2018/ 14:49:50 |243.31875|2.45212
11/9/2018/ 14:49:51 |243.32812|2.45287
11/9/2018/ 14:49:52 |243.07500|2.44875
11/9/2018/ 14:49:53 |243.94687|2.44950
11/9/2018/ 14:49:54 |242.89687|2.44500
11/9/2018/ 14:49:55 |242.74687|2.44313
11/9/2018/ 14:49:56 |243.38438|2.44687
11/9/2018/ 14:49:57 |243.17812|2.44237
11/9/2018/ 14:49:58 |242.66250|2.45025
11/9/2018/ 14:49:59 |243.08437|2.44500
11/9/2018/ 14:50:0 |242.28750|2.44237
11/9/2018/ 14:50:1 |241.62187|2.44462
11/9/2018/ 14:50:2 |242.20312|2.44350
11/9/2018/ 14:50:3 |242.09062|2.44725
11/9/2018/ 14:50:4 |241.80000|2.44200
11/9/2018/ 14:50:5 |242.77500|2.44575
11/9/2018/ 14:50:6 |241.55625|2.44125
11/9/2018/ 14:50:7 |240.99375|2.44050
11/9/2018/ 14:50:8 |242.84062|2.43937
11/9/2018/ 14:50:9 |242.01562|2.44087
11/9/2018/ 14:50:10 |240.32812|2.43862
11/9/2018/ 14:50:11 |241.97812|2.42962
11/9/2018/ 14:50:12 |243.09375|2.42887
11/9/2018/ 14:50:13 |242.28750|2.42362
11/9/2018/ 14:50:14 |242.87812|2.41988
11/9/2018/ 14:50:15 |242.91562|2.42512
11/9/2018/ 14:50:16 |242.85937|2.43037
11/9/2018/ 14:50:17 |243.13125|2.42250
11/9/2018/ 14:50:18 |242.48437|2.42250
11/9/2018/ 14:50:19 |242.50313|2.41837
11/9/2018/ 14:50:20 |242.70937|2.41988
11/9/2018/ 14:50:21 |243.30000|2.42287
11/9/2018/ 14:50:22 |242.66250|2.41837
11/9/2018/ 14:50:23 |242.28750|2.41725
11/9/2018/ 14:50:24 |241.70625|2.41687
11/9/2018/ 14:50:25 |242.47500|2.41687
11/9/2018/ 14:50:26 |242.41875|2.42325
11/9/2018/ 14:50:27 |241.95000|2.41762
11/9/2018/ 14:50:28 |240.76875|2.41537
11/9/2018/ 14:50:29 |241.82812|2.41237
11/9/2018/ 14:50:30 |240.30000|2.40712
11/9/2018/ 14:50:31 |240.87187|2.40412
11/9/2018/ 14:50:32 |241.36875|2.41050
11/9/2018/ 14:50:33 |240.92812|2.40525
11/9/2018/ 14:50:34 |241.15312|2.40825
11/9/2018/ 14:50:35 |241.30312|2.40675
11/9/2018/ 14:50:36 |241.10625|2.41650
11/9/2018/ 14:50:37 |241.39687|2.41087
11/9/2018/ 14:50:38 |240.48750|2.41162
11/9/2018/ 14:50:39 |240.73125|2.41687
11/9/2018/ 14:50:40 |241.55625|2.41162
11/9/2018/ 14:50:41 |241.70625|2.39775
11/9/2018/ 14:50:42 |240.70312|2.39700
11/9/2018/ 14:50:43 |242.06250|2.40150
11/9/2018/ 14:50:44 |242.40938|2.39175
11/9/2018/ 14:50:45 |240.17812|2.39325
11/9/2018/ 14:50:46 |242.14687|2.40300
11/9/2018/ 14:50:47 |241.39687|2.39925
11/9/2018/ 14:50:48 |239.79375|2.40900
11/9/2018/ 14:50:49 |242.06250|2.39775
11/9/2018/ 14:50:50 |241.23750|2.38612
11/9/2018/ 14:50:51 |240.46875|2.39588
11/9/2018/ 14:50:52 |240.66562|2.39325
11/9/2018/ 14:50:53 |240.96562|2.39400
11/9/2018/ 14:50:54 |239.96250|2.39475
11/9/2018/ 14:50:55 |240.39375|2.39175
11/9/2018/ 14:50:56 |241.41563|2.39437
11/9/2018/ 14:50:57 |240.45937|2.38387
11/9/2018/ 14:50:58 |240.91875|2.37862
11/9/2018/ 14:50:59 |240.97500|2.38200
11/9/2018/ 14:51:0 |241.03125|2.37937
11/9/2018/ 14:51:1 |240.78750|2.38125
11/9/2018/ 14:51:2 |241.45312|2.38312
11/9/2018/ 14:51:3 |241.44375|2.37375
11/9/2018/ 14:51:4 |241.33125|2.37637
11/9/2018/ 14:51:5 |242.02500|2.37900
11/9/2018/ 14:51:6 |240.86250|2.37900
11/9/2018/ 14:51:7 |241.17188|2.36700
11/9/2018/ 14:51:8 |240.15938|2.37300
11/9/2018/ 14:51:9 |239.68125|2.37600
11/9/2018/ 14:51:10 |240.24375|2.38087
11/9/2018/ 14:51:11 |239.25000|2.38200
11/9/2018/ 14:51:12 |239.80312|2.36962
11/9/2018/ 14:51:13 |239.21250|2.37000
11/9/2018/ 14:51:14 |240.38437|2.37487
11/9/2018/ 14:51:15 |240.22500|2.36700
11/9/2018/ 14:51:16 |239.74687|2.36400
11/9/2018/ 14:51:17 |241.09688|2.36887
11/9/2018/ 14:51:18 |239.69062|2.36212
11/9/2018/ 14:51:19 |240.15000|2.36212
11/9/2018/ 14:51:20 |241.44375|2.36362
11/9/2018/ 14:51:21 |239.54062|2.37037
11/9/2018/ 14:51:22 |240.13125|2.37150
11/9/2018/ 14:51:23 |240.75000|2.36212
11/9/2018/ 14:51:24 |240.33750|2.36400
11/9/2018/ 14:51:25 |239.55937|2.36400
11/9/2018/ 14:51:26 |238.66875|2.35837
11/9/2018/ 14:51:27 |239.92500|2.35087
11/9/2018/ 14:51:28 |239.95313|2.35387
11/9/2018/ 14:51:29 |239.69062|2.35950
11/9/2018/ 14:51:30 |239.70937|2.35387
11/9/2018/ 14:51:31 |238.62187|2.35387
11/9/2018/ 14:51:32 |239.57812|2.35312
11/9/2018/ 14:51:33 |239.05312|2.35575
11/9/2018/ 14:51:34 |239.31562|2.35575
11/9/2018/ 14:51:35 |240.22500|2.36625
11/9/2018/ 14:51:36 |238.96875|2.35875
11/9/2018/ 14:51:37 |239.70000|2.34862
11/9/2018/ 14:51:38 |238.97813|2.36100
11/9/2018/ 14:51:39 |240.29062|2.35912
11/9/2018/ 14:51:40 |240.22500|2.35537
11/9/2018/ 14:51:41 |238.62187|2.35350
11/9/2018/ 14:51:42 |240.60937|2.35987
11/9/2018/ 14:51:43 |239.85937|2.35087
11/9/2018/ 14:51:44 |239.99062|2.35237
11/9/2018/ 14:51:45 |238.48125|2.35200
11/9/2018/ 14:51:46 |238.65937|2.34375
11/9/2018/ 14:51:47 |238.43437|2.34337
11/9/2018/ 14:51:48 |237.88125|2.34750
11/9/2018/ 14:51:49 |238.75313|2.34787
11/9/2018/ 14:51:50 |238.94063|2.35312
11/9/2018/ 14:51:51 |239.63437|2.34375
11/9/2018/ 14:51:52 |238.28437|2.35425
11/9/2018/ 14:51:53 |238.45312|2.34637
11/9/2018/ 14:51:54 |238.09687|2.34375
11/9/2018/ 14:51:55 |239.09062|2.34225
11/9/2018/ 14:51:56 |239.01562|2.33925
11/9/2018/ 14:51:57 |238.77188|2.34075
11/9/2018/ 14:51:58 |238.74375|2.33212
11/9/2018/ 14:51:59 |240.13125|2.33587
11/9/2018/ 14:52:0 |239.40937|2.33925
11/9/2018/ 14:52:1 |239.90625|2.33587
11/9/2018/ 14:52:2 |238.81875|2.33325
11/9/2018/ 14:52:3 |238.84688|2.33512
11/9/2018/ 14:52:4 |239.38125|2.32875
11/9/2018/ 14:52:5 |237.62813|2.33925
11/9/2018/ 14:52:6 |237.79687|2.33962
11/9/2018/ 14:52:7 |238.46250|2.34037
11/9/2018/ 14:52:8 |236.88750|2.32800
11/9/2018/ 14:52:9 |239.12813|2.33587
11/9/2018/ 14:52:10 |237.77812|2.33587
11/9/2018/ 14:52:11 |238.81875|2.32538
11/9/2018/ 14:52:12 |239.25937|2.32762
11/9/2018/ 14:52:13 |239.07188|2.32538
11/9/2018/ 14:52:14 |238.61250|2.32575
11/9/2018/ 14:52:15 |239.66250|2.32462
11/9/2018/ 14:52:16 |238.84688|2.32837
11/9/2018/ 14:52:17 |238.52812|2.32800
11/9/2018/ 14:52:18 |238.94063|2.32725
11/9/2018/ 14:52:19 |238.95000|2.31487
11/9/2018/ 14:52:20 |238.56562|2.32050
11/9/2018/ 14:52:21 |238.20937|2.32538
11/9/2018/ 14:52:22 |238.42500|2.32050
11/9/2018/ 14:52:23 |238.45312|2.31900
11/9/2018/ 14:52:24 |238.26562|2.32762
11/9/2018/ 14:52:25 |238.20000|2.32312
11/9/2018/ 14:52:26 |238.26562|2.32387
11/9/2018/ 14:52:27 |238.04062|2.32087
11/9/2018/ 14:52:28 |237.05625|2.32312
11/9/2018/ 14:52:29 |239.17500|2.31787
11/9/2018/ 14:52:30 |239.11875|2.32312
11/9/2018/ 14:52:31 |239.00625|2.31937
11/9/2018/ 14:52:32 |239.18437|2.32012
11/9/2018/ 14:52:33 |238.77188|2.31450
11/9/2018/ 14:52:34 |239.42812|2.31262
11/9/2018/ 14:52:35 |238.68750|2.31487
11/9/2018/ 14:52:36 |238.23750|2.30775
11/9/2018/ 14:52:37 |238.80000|2.30737
11/9/2018/ 14:52:38 |239.29687|2.31000
11/9/2018/ 14:52:39 |239.10937|2.30100
11/9/2018/ 14:52:40 |239.29687|2.30362
11/9/2018/ 14:52:41 |238.16250|2.30925
11/9/2018/ 14:52:42 |236.62500|2.29837
11/9/2018/ 14:52:43 |238.19062|2.30437
11/9/2018/ 14:52:44 |237.20625|2.31150
11/9/2018/ 14:52:45 |235.64062|2.30700
11/9/2018/ 14:52:46 |238.14375|2.30325
11/9/2018/ 14:52:47 |238.28437|2.30962
11/9/2018/ 14:52:48 |238.17187|2.30400
11/9/2018/ 14:52:49 |238.09687|2.30850
11/9/2018/ 14:52:50 |238.20000|2.30287
11/9/2018/ 14:52:51 |238.08750|2.30775
11/9/2018/ 14:52:52 |238.05937|2.30287
11/9/2018/ 14:52:53 |237.78750|2.30475
11/9/2018/ 14:52:54 |238.04062|2.30812
11/9/2018/ 14:52:55 |237.95625|2.30175
11/9/2018/ 14:52:56 |237.42187|2.31037
11/9/2018/ 14:52:57 |238.25625|2.30662
11/9/2018/ 14:52:58 |238.15312|2.29950
11/9/2018/ 14:52:59 |238.20000|2.29012
11/9/2018/ 14:53:0 |237.43125|2.29425
11/9/2018/ 14:53:1 |238.38750|2.30062
11/9/2018/ 14:53:2 |238.61250|2.29987
11/9/2018/ 14:53:3 |238.88438|2.29650
11/9/2018/ 14:53:4 |237.90000|2.29800
11/9/2018/ 14:53:5 |238.74375|2.29500
11/9/2018/ 14:53:6 |238.20937|2.29200
11/9/2018/ 14:53:7 |237.81563|2.28712
11/9/2018/ 14:53:8 |236.99062|2.29800
11/9/2018/ 14:53:9 |237.13125|2.28337
11/9/2018/ 14:53:10 |236.86875|2.30025
11/9/2018/ 14:53:11 |237.85313|2.29425
11/9/2018/ 14:53:12 |237.74062|2.29725
11/9/2018/ 14:53:13 |237.08437|2.29762
11/9/2018/ 14:53:14 |236.66250|2.30287
11/9/2018/ 14:53:15 |235.50938|2.30025
11/9/2018/ 14:53:16 |236.77500|2.29687
11/9/2018/ 14:53:17 |238.38750|2.28562
11/9/2018/ 14:53:18 |238.30312|2.28637
11/9/2018/ 14:53:19 |237.42187|2.28262
11/9/2018/ 14:53:20 |237.15937|2.29125
11/9/2018/ 14:53:21 |238.45312|2.28225
11/9/2018/ 14:53:22 |237.65625|2.28525
11/9/2018/ 14:53:23 |236.94375|2.28825
11/9/2018/ 14:53:24 |235.84687|2.28412
11/9/2018/ 14:53:25 |236.88750|2.28000
11/9/2018/ 14:53:26 |236.22187|2.28937
11/9/2018/ 14:53:27 |236.88750|2.28937
11/9/2018/ 14:53:28 |236.71875|2.28862
11/9/2018/ 14:53:29 |236.11875|2.28750
11/9/2018/ 14:53:30 |237.55313|2.29200
11/9/2018/ 14:53:31 |236.95312|2.29312
11/9/2018/ 14:53:32 |237.13125|2.28825
11/9/2018/ 14:53:33 |235.58437|2.29162
11/9/2018/ 14:53:34 |237.28125|2.29125
11/9/2018/ 14:53:35 |237.84375|2.28637
11/9/2018/ 14:53:36 |237.92812|2.28000
11/9/2018/ 14:53:37 |236.64375|2.28112
11/9/2018/ 14:53:38 |237.68437|2.27888
11/9/2018/ 14:53:39 |236.43750|2.28112
11/9/2018/ 14:53:40 |237.22500|2.27850
11/9/2018/ 14:53:41 |237.79687|2.27175
11/9/2018/ 14:53:42 |237.78750|2.28037
11/9/2018/ 14:53:43 |236.16562|2.28225
11/9/2018/ 14:53:44 |236.83125|2.27250
11/9/2018/ 14:53:45 |236.58750|2.27625
11/9/2018/ 14:53:46 |236.73750|2.27100
11/9/2018/ 14:53:47 |236.41875|2.28562
11/9/2018/ 14:53:48 |236.07187|2.27737
11/9/2018/ 14:53:49 |236.87813|2.27812
11/9/2018/ 14:53:50 |237.30000|2.28075
11/9/2018/ 14:53:51 |236.00625|2.28037
11/9/2018/ 14:53:52 |236.13750|2.27962
11/9/2018/ 14:53:53 |236.63438|2.28225
11/9/2018/ 14:53:54 |234.89062|2.26875
11/9/2018/ 14:53:55 |236.21250|2.27475
11/9/2018/ 14:53:56 |235.17187|2.28112
11/9/2018/ 14:53:57 |235.89375|2.26762
11/9/2018/ 14:53:58 |233.91562|2.27250
11/9/2018/ 14:53:59 |237.00000|2.27475
11/9/2018/ 14:54:0 |236.01562|2.27888
11/9/2018/ 14:54:1 |235.89375|2.28487
11/9/2018/ 14:54:2 |235.82812|2.27437
11/9/2018/ 14:54:3 |237.15937|2.28000
11/9/2018/ 14:54:4 |236.55937|2.27700
11/9/2018/ 14:54:5 |238.03125|2.27812
11/9/2018/ 14:54:6 |236.89687|2.27362
11/9/2018/ 14:54:7 |236.69063|2.27775
11/9/2018/ 14:54:8 |236.70937|2.27362
11/9/2018/ 14:54:9 |237.52500|2.27100
11/9/2018/ 14:54:10 |237.22500|2.26762
11/9/2018/ 14:54:11 |236.65312|2.26312
11/9/2018/ 14:54:12 |236.28750|2.26800
11/9/2018/ 14:54:13 |237.17812|2.26612
11/9/2018/ 14:54:14 |237.17812|2.26688
11/9/2018/ 14:54:15 |237.28125|2.26575
11/9/2018/ 14:54:16 |237.72188|2.27325
11/9/2018/ 14:54:17 |237.09375|2.26237
11/9/2018/ 14:54:18 |235.59375|2.26875
11/9/2018/ 14:54:19 |237.15937|2.26125
11/9/2018/ 14:54:20 |235.90312|2.27325
11/9/2018/ 14:54:21 |236.91562|2.27025
11/9/2018/ 14:54:22 |237.43125|2.26312
11/9/2018/ 14:54:23 |237.61875|2.26162
11/9/2018/ 14:54:24 |236.98125|2.26125
11/9/2018/ 14:54:25 |235.47188|2.25675
11/9/2018/ 14:54:26 |237.45000|2.25600
11/9/2018/ 14:54:27 |236.51250|2.26237
11/9/2018/ 14:54:28 |236.62500|2.25487
11/9/2018/ 14:54:29 |236.26875|2.25600
11/9/2018/ 14:54:30 |235.60312|2.26012
11/9/2018/ 14:54:31 |236.10937|2.26050
11/9/2018/ 14:54:32 |235.47188|2.25975
11/9/2018/ 14:54:33 |235.11562|2.25150
11/9/2018/ 14:54:34 |236.13750|2.25337
11/9/2018/ 14:54:35 |235.59375|2.25787
11/9/2018/ 14:54:36 |236.40938|2.26162
11/9/2018/ 14:54:37 |236.18437|2.26612
11/9/2018/ 14:54:38 |235.34062|2.25450
11/9/2018/ 14:54:39 |236.15625|2.26087
11/9/2018/ 14:54:40 |236.43750|2.26350
11/9/2018/ 14:54:41 |235.37813|2.26087
11/9/2018/ 14:54:42 |235.00312|2.26012
11/9/2018/ 14:54:43 |236.45625|2.25637
11/9/2018/ 14:54:44 |235.95937|2.25300
11/9/2018/ 14:54:45 |236.29687|2.25862
11/9/2018/ 14:54:46 |237.17812|2.25525
11/9/2018/ 14:54:47 |236.85937|2.25525
11/9/2018/ 14:54:48 |236.87813|2.25075
11/9/2018/ 14:54:49 |236.30625|2.24775
11/9/2018/ 14:54:50 |236.13750|2.25412
11/9/2018/ 14:54:51 |237.27187|2.24887
11/9/2018/ 14:54:52 |236.00625|2.25412
11/9/2018/ 14:54:53 |236.68125|2.26012
11/9/2018/ 14:54:54 |235.28438|2.25150
11/9/2018/ 14:54:55 |235.34062|2.25375
11/9/2018/ 14:54:56 |235.45312|2.25825
11/9/2018/ 14:54:57 |236.03437|2.25787
11/9/2018/ 14:54:58 |235.99687|2.25412
11/9/2018/ 14:54:59 |234.74062|2.25450
11/9/2018/ 14:55:0 |235.91250|2.25450
11/9/2018/ 14:55:1 |236.02500|2.25450
11/9/2018/ 14:55:2 |236.61562|2.24587
11/9/2018/ 14:55:3 |236.10000|2.24812
11/9/2018/ 14:55:4 |236.66250|2.25563
11/9/2018/ 14:55:5 |236.60625|2.24475
11/9/2018/ 14:55:6 |236.70937|2.25525
11/9/2018/ 14:55:7 |236.13750|2.24587
11/9/2018/ 14:55:8 |237.05625|2.24812
11/9/2018/ 14:55:9 |236.75625|2.25112
11/9/2018/ 14:55:10 |236.13750|2.24587
11/9/2018/ 14:55:11 |233.85937|2.24437
11/9/2018/ 14:55:12 |236.83125|2.24887
11/9/2018/ 14:55:13 |236.46562|2.24700
11/9/2018/ 14:55:14 |236.11875|2.24925
11/9/2018/ 14:55:15 |234.74062|2.24775
11/9/2018/ 14:55:16 |235.39687|2.24587
11/9/2018/ 14:55:17 |235.18125|2.25112
11/9/2018/ 14:55:18 |235.82812|2.25000
11/9/2018/ 14:55:19 |235.41563|2.25000
11/9/2018/ 14:55:20 |235.84687|2.25262
11/9/2018/ 14:55:21 |235.62187|2.24962
11/9/2018/ 14:55:22 |234.91875|2.25450
11/9/2018/ 14:55:23 |236.43750|2.25075
11/9/2018/ 14:55:24 |235.60312|2.24700
11/9/2018/ 14:55:25 |236.34375|2.25300
11/9/2018/ 14:55:26 |234.95625|2.24850
11/9/2018/ 14:55:27 |234.94687|2.23425
11/9/2018/ 14:55:28 |236.35313|2.24700
11/9/2018/ 14:55:29 |236.83125|2.24437
11/9/2018/ 14:55:30 |237.06562|2.23950
11/9/2018/ 14:55:31 |236.79375|2.24363
11/9/2018/ 14:55:32 |236.87813|2.23762
11/9/2018/ 14:55:33 |235.16250|2.24062
11/9/2018/ 14:55:34 |235.65000|2.24587
11/9/2018/ 14:55:35 |236.50313|2.22862
11/9/2018/ 14:55:36 |235.41563|2.23462
11/9/2018/ 14:55:37 |235.43437|2.24100
11/9/2018/ 14:55:38 |235.56563|2.23837
11/9/2018/ 14:55:39 |235.23750|2.23462
11/9/2018/ 14:55:40 |235.56563|2.23575
11/9/2018/ 14:55:41 |234.88125|2.23612
11/9/2018/ 14:55:42 |235.75312|2.24062
11/9/2018/ 14:55:43 |235.93125|2.23875
11/9/2018/ 14:55:44 |234.75000|2.23987
11/9/2018/ 14:55:45 |236.31562|2.23500
11/9/2018/ 14:55:46 |235.48125|2.23950
11/9/2018/ 14:55:47 |236.17500|2.23275
11/9/2018/ 14:55:48 |236.21250|2.23462
11/9/2018/ 14:55:49 |236.10937|2.23500
11/9/2018/ 14:55:50 |236.00625|2.23350
11/9/2018/ 14:55:51 |236.00625|2.22675
11/9/2018/ 14:55:52 |234.77812|2.22600
11/9/2018/ 14:55:53 |236.21250|2.22600
11/9/2018/ 14:55:54 |236.06250|2.23125
11/9/2018/ 14:55:55 |236.61562|2.22975
11/9/2018/ 14:55:56 |235.66875|2.22450
11/9/2018/ 14:55:57 |234.98437|2.22750
11/9/2018/ 14:55:58 |235.01250|2.22038
11/9/2018/ 14:55:59 |235.34062|2.22337
11/9/2018/ 14:56:0 |234.88125|2.23687
11/9/2018/ 14:56:1 |234.99375|2.23575
11/9/2018/ 14:56:2 |234.27187|2.23350
11/9/2018/ 14:56:3 |235.35938|2.23800
11/9/2018/ 14:56:4 |235.09687|2.23087
11/9/2018/ 14:56:5 |235.26563|2.23875
11/9/2018/ 14:56:6 |234.00938|2.23387
11/9/2018/ 14:56:7 |234.92812|2.23950
11/9/2018/ 14:56:8 |235.50000|2.24137
11/9/2018/ 14:56:9 |235.28438|2.23762
11/9/2018/ 14:56:10 |235.65000|2.23875
11/9/2018/ 14:56:11 |235.67812|2.23275
11/9/2018/ 14:56:12 |235.42500|2.22412
11/9/2018/ 14:56:13 |236.10937|2.22750
11/9/2018/ 14:56:14 |236.35313|2.23238
11/9/2018/ 14:56:15 |235.34062|2.23125
11/9/2018/ 14:56:16 |235.82812|2.23200
11/9/2018/ 14:56:17 |236.36250|2.22000
11/9/2018/ 14:56:18 |235.52812|2.23050
11/9/2018/ 14:56:19 |235.53750|2.22937
11/9/2018/ 14:56:20 |235.21875|2.22600
11/9/2018/ 14:56:21 |235.43437|2.22900
11/9/2018/ 14:56:22 |235.09687|2.23050
11/9/2018/ 14:56:23 |235.35938|2.23912
11/9/2018/ 14:56:24 |235.24687|2.23163
11/9/2018/ 14:56:25 |235.17187|2.23238
11/9/2018/ 14:56:26 |235.58437|2.23163
11/9/2018/ 14:56:27 |236.51250|2.23050
11/9/2018/ 14:56:28 |236.47500|2.22412
11/9/2018/ 14:56:29 |236.23125|2.22900
11/9/2018/ 14:56:30 |235.41563|2.22300
11/9/2018/ 14:56:31 |235.81875|2.21700
11/9/2018/ 14:56:32 |235.81875|2.22487
11/9/2018/ 14:56:33 |236.40000|2.23238
11/9/2018/ 14:56:34 |235.44375|2.22450
11/9/2018/ 14:56:35 |235.24687|2.22150
11/9/2018/ 14:56:36 |235.07812|2.21812
11/9/2018/ 14:56:37 |234.83437|2.22525
11/9/2018/ 14:56:38 |234.99375|2.22937
11/9/2018/ 14:56:39 |234.49687|2.22862
11/9/2018/ 14:56:40 |235.34062|2.22450
11/9/2018/ 14:56:41 |235.46250|2.22975
11/9/2018/ 14:56:42 |235.35938|2.22337
11/9/2018/ 14:56:43 |235.17187|2.22862
11/9/2018/ 14:56:44 |235.22813|2.22300
11/9/2018/ 14:56:45 |235.63125|2.21925
11/9/2018/ 14:56:46 |236.07187|2.21700
11/9/2018/ 14:56:47 |235.00312|2.21812
11/9/2018/ 14:56:48 |235.93125|2.22262
11/9/2018/ 14:56:49 |235.78125|2.22038
11/9/2018/ 14:56:50 |235.80937|2.21962
11/9/2018/ 14:56:51 |236.23125|2.21362
11/9/2018/ 14:56:52 |235.35000|2.21287
11/9/2018/ 14:56:53 |235.52812|2.21625
11/9/2018/ 14:56:54 |234.40312|2.21700
11/9/2018/ 14:56:55 |235.96875|2.21587
11/9/2018/ 14:56:56 |235.14375|2.21287
11/9/2018/ 14:56:57 |235.14375|2.21175
11/9/2018/ 14:56:58 |235.59375|2.21850
11/9/2018/ 14:56:59 |234.26250|2.21662
11/9/2018/ 14:57:0 |234.60000|2.21475
11/9/2018/ 14:57:1 |234.57187|2.21625
11/9/2018/ 14:57:2 |235.44375|2.21512
11/9/2018/ 14:57:3 |235.11562|2.21400
11/9/2018/ 14:57:4 |234.62812|2.21437
11/9/2018/ 14:57:5 |235.30312|2.22675
11/9/2018/ 14:57:6 |234.80625|2.22337
11/9/2018/ 14:57:7 |235.68750|2.22337
11/9/2018/ 14:57:8 |235.75312|2.21850
11/9/2018/ 14:57:9 |235.51875|2.21737
11/9/2018/ 14:57:10 |234.59062|2.21550
11/9/2018/ 14:57:11 |236.05312|2.21775
11/9/2018/ 14:57:12 |235.97812|2.21587
11/9/2018/ 14:57:13 |236.25000|2.21775
11/9/2018/ 14:57:14 |236.68125|2.21662
11/9/2018/ 14:57:15 |234.27187|2.21437
11/9/2018/ 14:57:16 |235.23750|2.21475
11/9/2018/ 14:57:17 |235.59375|2.21850
11/9/2018/ 14:57:18 |235.15312|2.21812
11/9/2018/ 14:57:19 |235.25625|2.22487
11/9/2018/ 14:57:20 |235.37813|2.21625
11/9/2018/ 14:57:21 |235.03125|2.22525
11/9/2018/ 14:57:22 |235.50000|2.22675
11/9/2018/ 14:57:23 |234.45000|2.22787
11/9/2018/ 14:57:24 |234.56250|2.23050
11/9/2018/ 14:57:25 |235.95937|2.22675
11/9/2018/ 14:57:26 |235.04062|2.23163
11/9/2018/ 14:57:27 |234.38438|2.22075
11/9/2018/ 14:57:28 |235.59375|2.22825
11/9/2018/ 14:57:29 |234.93750|2.20987
11/9/2018/ 14:57:30 |233.22188|2.16975
11/9/2018/ 14:57:31 |231.89063|2.11312
11/9/2018/ 14:57:32 |229.12500|2.05762
11/9/2018/ 14:57:33 |228.58125|2.00963
11/9/2018/ 14:57:34 |227.49375|1.98825
11/9/2018/ 14:57:35 |227.08125|1.98788
11/9/2018/ 14:57:36 |228.13125|1.99200
11/9/2018/ 14:57:37 |227.34375|2.00137
11/9/2018/ 14:57:38 |227.97187|1.99500
11/9/2018/ 14:57:39 |227.96250|1.99800
11/9/2018/ 14:57:40 |227.57812|1.99087
11/9/2018/ 14:57:41 |228.87187|2.00550
11/9/2018/ 14:57:42 |229.20000|2.03550
11/9/2018/ 14:57:43 |230.71875|2.05012
11/9/2018/ 14:57:44 |231.27187|2.07225
11/9/2018/ 14:57:45 |232.16250|2.09962
11/9/2018/ 14:57:46 |232.20937|2.13600
11/9/2018/ 14:57:47 |233.59687|2.14687
11/9/2018/ 14:57:48 |234.83437|2.17950
11/9/2018/ 14:57:49 |235.71562|2.20838
11/9/2018/ 14:57:50 |235.91250|2.22487
11/9/2018/ 14:57:51 |236.55000|2.22450
11/9/2018/ 14:57:52 |236.20312|2.22787
11/9/2018/ 14:57:53 |236.35313|2.22900
11/9/2018/ 14:57:54 |236.16562|2.22900
11/9/2018/ 14:57:55 |235.48125|2.22600
11/9/2018/ 14:57:56 |235.73437|2.22637
11/9/2018/ 14:57:57 |235.46250|2.22187
